Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Cruden R.W., McClain A.M., Shrivastava G.P.",Pollination biology and breeding system of Alliaria petiolata (Brassicaceae),1996,Bulletin of the Torrey Botanical Club,123,4,,273,280,,28,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030476363&partnerID=40&md5=cbb77e26a918aa9e218a0cfa6eb724bc,"Department of Biological Sciences, University of Iowa, Iowa City, IA 52242, United States","Cruden, R.W., Department of Biological Sciences, University of Iowa, Iowa City, IA 52242, United States; McClain, A.M., Department of Biological Sciences, University of Iowa, Iowa City, IA 52242, United States; Shrivastava, G.P., Department of Biological Sciences, University of Iowa, Iowa City, IA 52242, United States","Alliaria petiolata (Bieb.) Cavara and Grande is widely naturalized in the northeastern 1/2 of the United States and adjacent Canada, where it is an aggressive invader of moist woods. The plants are facultatively xenogamous, and the white flowers attract a variety of short-tongued bees and flies. High fruit and seed set by open-pollinated, emasculated flowers demonstrated that flower visitors move pollen between flowers. Cross-pollination resulted from the bees visiting only one or two flowers per plant. High fruit and seed set by bagged flowers demonstrated that flowers self-pollinate in the absence of pollinators. The nectar contained 51% fructose, 44% glucose, and little sucrose, which is typical of the nectars of flowers pollinated by short- tongued bees. The nectar contained no free amino acids, but did contain numbers of peptides, which, when hydrolyzed, yielded most of the amino acids present in floral nectars.",Alliaria petiolata; breeding system; facultative xenogamy; fruit set; nectar constituents; pollination; pollinators; seed set,Article,,Scopus,2-s2.0-0030476363
"Peakall R., Beattie A.J.",Ecological and genetic consequences of pollination by sexual deception in the orchid Caladenia tentactulata,1996,Evolution,50,6,,2207,2220,,156,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030301373&partnerID=40&md5=9752a6e8b1ab3d0fc941e791545184b6,"School of Biological Sciences, Macquarie University, NSW 2109, Australia; Division of Botany and Zoology, Australian National University, Canberra, ACT 0200, Australia","Peakall, R., School of Biological Sciences, Macquarie University, NSW 2109, Australia, Division of Botany and Zoology, Australian National University, Canberra, ACT 0200, Australia; Beattie, A.J., School of Biological Sciences, Macquarie University, NSW 2109, Australia","Only orchids affect pollination by the deceptive sexual attraction of male insects, a syndrome particularly well developed in Australia. We examined the ecological and genetic consequences of exclusive pollination by sexually attracted male thynnine wasps in the orchid Caladenia tentaculata. Male wasps respond rapidly to flowers artificially presented in 1 x 1 m2 experimental patches. Sixty of 287 wasps approached within centimeters of the flower, but did not land. Of the remaining 79% who made floral contact, only 7.5% attempted copulation, the step critical for pollination Wasps only rarely moved among patches (19% of flights) and none attempted copulation a second time, resembling observations in natural populations. We confirmed outcrossing and long distance pollen flow by monitoring how colored pollen moved in natural populations. Pollen movements approximated a linear rather than a leptokurtic distribution (mean distance: 17 m; maximum: 58 m). Pollinator visits varied independently of flower density in three of four populations with most solitary flowers being visited. Allozyme analysis revealed within-population fixation indices (F) close to zero and low levels of differentiation (FST) among populations. Despite behavioral evidence for long distance pollen flow, significant local genetic structure exists, perhaps reflecting restricted seed dispersal. Long distance pollen flow in C. tentaculata may therefore promote outbreeding by minimizing pollen transfers among related neighbors. Although this species is self-compatible, outcrossed progeny develop significantly faster than selfed progeny. Effective pollination at low flower densities could accentuate this advantage. The data are consistent with the predictions that deceptive pollination will result in long distance pollen flow, which may be of selective advantage at low density. Comparative studies of how food reward, food deceptive, and sexual deceptive pollination systems vary within a phylogenetic framework could further illuminate the evolution of sexual deception.",Orchid; outcrossing; pollen flow; pollination; population genetic structure; pseudocopulation; selection; sexual deception,Article,,Scopus,2-s2.0-0030301373
"Guitian J., Guitian P., Navarro L.",Spatio-temporal variation in the interactions between Cornus sanguinea and its pollinators,1996,Acta Oecologica,17,4,,285,295,,10,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030301061&partnerID=40&md5=0e5caa17ddc070c867918e9362f5670a,"Departamento de Biologia Vegetal, Universidad de Santiago, 15706-Santiago, Spain","Guitian, J., Departamento de Biologia Vegetal, Universidad de Santiago, 15706-Santiago, Spain; Guitian, P., Departamento de Biologia Vegetal, Universidad de Santiago, 15706-Santiago, Spain; Navarro, L., Departamento de Biologia Vegetal, Universidad de Santiago, 15706-Santiago, Spain","Spatiotemporal variation in the composition of the pollinator assemblage of Cornus sanguinea (Cornaceae) was investigated over a two-year period in three populations in the northwest Iberian Peninsula. On average, 67.4% of flower visitors were hymenopterans and 22.6% dipterans. The relative frequencies of hymenopteran and dipteran visits varied significantly among populations and between plants at their flowering peak ('at-their-prime' plants) and past their flowering peak ('past-their-prime' plants), but not between the two years of study. The principal species composition of the pollinator assemblage differed significantly between years (Renkonen percentage similarity, PS = 0.38), between at-their-prime and past-their- prime plants (PS = 0.40) and between two of the populations studied (PS = 0.43). Evolutionary theory predicts that the development of specialized plant/pollination relationships requires the relative frequency of the interaction to be more or less constant. Our results suggest that Cornus sanguinea does not interact in a consistent way with any particular species or species group.",Cornus sanguinea; pollination; specialization,Article,,Scopus,2-s2.0-0030301061
"Broyles S.B., Vail C., Sherman-Broyles S.L.",Pollination genetics of hybridization in sympatric populations of Asclepias exaltata and A. syriaca (Asclepiadaceae),1996,American Journal of Botany,83,12,,1580,1584,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030479272&partnerID=40&md5=bf3351a3bbecb4d2e2dd40109b6a7040,"Department of Biological Sciences, State Univ. New York Coll. Cortland, P.O. Box 2000, Cortland, NY 13045, United States","Broyles, S.B., Department of Biological Sciences, State Univ. New York Coll. Cortland, P.O. Box 2000, Cortland, NY 13045, United States; Vail, C., Department of Biological Sciences, State Univ. New York Coll. Cortland, P.O. Box 2000, Cortland, NY 13045, United States; Sherman-Broyles, S.L., Department of Biological Sciences, State Univ. New York Coll. Cortland, P.O. Box 2000, Cortland, NY 13045, United States","Enzyme electrophoresis of pollinia and seeds was used to identify pollinia on pollinators, interspecific pollinations, and hybrid seed production in sympatric populations of Asclepias exaltata and A. syriaca. The frequency of mixed pollinia loads on pollinators was low. Only 4.1% (N = 169 pollinia) and 8% (N = 244 pollinia) of the pollinia collected from pollinators of A. syriaca and A. exaltata, respectively, were identified as pollinia from the other species. Natural levels of interspecific pollination, 3.6% (N = 166 pollinia) on A. syriaca and 3.1% (N = 228 pollinia) on A. exaltata, were typically lower than the number of foreign pollinia carried by pollinators. Hybrid seeds were identified in only two of 208 A. syriaca fruits and one of 178 A. exaltata fruits. Hybrid seeds were largely underdeveloped in the single A. exaltata fruit. High fruit set (34.7%) and near normal seed set following hand-pollination of A. syriaca with A. exaltata pollinia suggest that hybridization is more likely between these taxa when A. syriaca is the maternal parent. Our findings indicate that the likelihood of hybridization between A. exaltata and A. syriaca is remote. Nevertheless, introgressive hybridization has been documented in these species, which suggests that hybridization remains a strong evolutionary force even for species that infrequently interbreed.",Asclepiadaceae; Asclepias; hybridization; pollination; reproductive isolation,Article,,Scopus,2-s2.0-0030479272
"Aluri R.J.S., Reddi C.S.",Floral biology and pollination in Gliricidia sepium (Fabaceae),1996,Journal of Nature Conservation (Muzaffarnagar),8,1,,65,67,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030316723&partnerID=40&md5=f93c7e9f6a00103ae4d7050e0f80c207,"Dept of Envmtl Sciences, Andhra Univ, Visakhapatnam 530003, India","Aluri, R.J.S., Dept of Envmtl Sciences, Andhra Univ, Visakhapatnam 530003, India; Reddi, C.S., Dept of Envmtl Sciences, Andhra Univ, Visakhapatnam 530003, India","Gliricidia Sepium (Jacq.) Walp. (G. maculate (H.B. and K.) Steud.) is widely cultivated in the tropics as a shade and ornamental tree. It is traditionally utilised as green manure and firewood crop. It is a fast growing leguminous tree with fleshy shoots and nitrogen-rich leaves. Recently, the tree has been recommended as an high-density energy plant for cultivation and included in social-forestry and community-forestry. Programs (Mohan Reddy, 1994). Mabberley (1989) writes that its seed extracts are used as poison for rats and mice. Although G. Sepium finds a high place in terms of its use for man, its reproduction biology has not been studied. Such a knowledge is essential for its propagation by seed which can be obtained only by sexual method. The lacuna of this information is an occasion for us to provide the information on the floral biology and pollination in G. Sepium.",,Article,,Scopus,2-s2.0-0030316723
"Bernhardt P., Weston P.H.",The pollination ecology of Persoonia (Proteaceae) in eastern Australia,1996,Telopea,6,4,,775,804,,27,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030424837&partnerID=40&md5=d8d7bca9e448fae01924b8f8a4c9b880,,"Bernhardt, P.; Weston, P.H.","Twenty Persoonia spp. and two interspecific hybrids (P. acerosa × P. levis, P. microphylla × P. mollis) differing, floral scents were recognised. P. pinifolia and P. subvelutina produce nectar that is sucrose dominant. Twenty two insect taxa were collected on the flowers but field observations and the analyses of pollen loads by insects suggested that Persoonia is pollinated primarily by bees. Specifically, the most consistent pollen vectors were native Leioproctus species (Colletidae; subgenus Cladocerapis) and Exoneura species (Anthophoridae).",,Article,,Scopus,2-s2.0-0030424837
"Bernal R., Ervik F.",Floral biology and pollination of the dioecious palm Phytelephas seemannii in Colombia: An adaptation to staphylinid beetles,1996,Biotropica,28,4:00 AM,,682,696,,35,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030320138&partnerID=40&md5=5d4e3460ed0a4aea20260c3846714ca6,"Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Apartado 7495, Bogotá, Colombia; Department of Systematic Botany, Biological Institute, University of Aarhus, Nordlandsvej 68, 8240 Risskov, Denmark","Bernal, R., Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Apartado 7495, Bogotá, Colombia; Ervik, F., Department of Systematic Botany, Biological Institute, University of Aarhus, Nordlandsvej 68, 8240 Risskov, Denmark","We studied the inflorescence phenology, floral biology, insect visitation, and pollen transport of the vegetable ivory palm Phytelephas seemannii in tropical rain forest at the Pacific coast of Colombia. Inflorescences warm up before and during anthesis. Male inflorescences open mostly by day and females at night. Visitors include Coleoptera (Staphylinidae, Nitidulidae, Curculionidae, Scarabaeidae), Diptera (Drosophilidae, Sphaeroceridae), Hymenoptera (Apidae, Vespidae), and Acarina, which are attracted to the male inflorescences by pollen and breeding opportunities. Female inflorescences apparently offer no reward, and they attract visitors by odor mimicry. Pollination takes place from dawn and throughout the daytime, and is mostly carried out by three species of pollen-eating Amazoncharis (Staphylinidae: Aleocharinae) and by their predators, Xanthopygus (Staphylinidae: Staphylininae). Amazoncharis reproduces in the male inflorescences by constructing egg chambers in the fleshy receptacle of the flowers. This reproductive behavior resembles that of beetles in the closely related subtribe Gyrophaenina that reproduce in fleshy mushrooms, whose spores they eat. We suggest that the fleshy structure of the male flowers' receptacle in this species is an adaptation to the pollination by egg chamber constructing Alaeocharinae.",Aleocharinae; Amazoncharis; Colombia; Dioecy; Flower-breeding; Palmae; Phytelephas; Pollen-feeding; Pollination; Staphylinidae,Article,,Scopus,2-s2.0-0030320138
"Zettler L.W., Ahuja N.S., Mcinnis Jr. T.M.","Insect pollination of the endangered monkey-face Orchid (platanthera integrilabia) in McMinn County, Tennessee - One last glimpse of a once common spectacle",1996,Castanea,61,1,,14,24,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030459919&partnerID=40&md5=c859365451ad4418b8bcc77eaf9a1a27,"Department of Biology, Furman University, 3300 Poinsett Highway, Greenville, SC 29613-0418, United States; Department of Biological Sciences, Clemson University, Clemson, SC 29634-1903, United States","Zettler, L.W., Department of Biology, Furman University, 3300 Poinsett Highway, Greenville, SC 29613-0418, United States; Ahuja, N.S., Department of Biological Sciences, Clemson University, Clemson, SC 29634-1903, United States; Mcinnis Jr., T.M., Department of Biological Sciences, Clemson University, Clemson, SC 29634-1903, United States","The Monkey-face Orchid, Platanthera integrilabia, was locally common on the Cumberland Plateau of Kentucky and Tennessee prior to the 1940s, but is currently a C2 candidate for United States protection as an endangered species. Insect pollination of this orchid is described for the first time at the largest remaining population of the species, located in McMinn County, Tennessee, just prior to peak flowering (12-15 August 1992). Despite the orchid having flowers adapted to sphingid moth pollination, three day-flying Lepidoptera (Epargyreus clarus, Papilio glaucus, and P. troilus) carried pollinia on compound eyes and were pollinators. Over half of all flowers (624 of 1,096 or 56.9%) set fruit two months after flowering. A mean of 4.7 capsules per inflorescence and 3,433 seeds per capsule was recorded. The survival of P. integrilabia will likely depend on the continued existence of the McMinn County population as a seed source for a vigorous program to reestablish seedlings in suitable habitats.",,Article,,Scopus,2-s2.0-0030459919
"Borralho N.M.G., Potts B.M.",Accounting for native stand characteristics in genetic evaluations of open-pollinated progeny from a Eucalyptus globulus base population,1996,New Forests,11,1,,53,64,,14,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029661776&partnerID=40&md5=49a3c3dd5ddc507eda41e35e53a22add,"Cooperative Research Centre for Temperate Hardwood Forestry, Plant Science Dept., University of Tasmania, GPO Box 252C, Hobart, Tasmania 7001, Australia","Borralho, N.M.G., Cooperative Research Centre for Temperate Hardwood Forestry, Plant Science Dept., University of Tasmania, GPO Box 252C, Hobart, Tasmania 7001, Australia; Potts, B.M., Cooperative Research Centre for Temperate Hardwood Forestry, Plant Science Dept., University of Tasmania, GPO Box 252C, Hobart, Tasmania 7001, Australia","A simple classification of the stand characteristics from where open-pollinated seed of Eucalyptus globulus Labill. ssp. globulus has been collected was incorporated in a genetic evaluation model in an attempt to account for the different levels of inbreeding in native stands. Parent trees were grouped into four classes of local stand type, ranging from isolated trees to dense stands. The inclusion of stand type in the model improved significantly the fit and caused a reduction of 4 to 13% in the heritability. Growth was clearly depressed in progeny from isolated trees or remnant stands. Levels of abnormalities in the seedlings varied slightly amongst stand types (p = 0.11) but the trend was less obvious. Results suggest that stand type classification accounted for some of the selfing and neighbourhood inbreeding in open-pollinated families. Correlations between breeding values estimated with and without stand type in the model were usually above 0.95 so selection efficiency is likely to be little affected. The approach followed in this paper seems to be a pragmatic way of correcting between potential differences in the levels of inbreeding depression amongst families. © 1996 Kluwer Academic Publishers.",Inbreeding depression; Mixed models; Selfing,Article,,Scopus,2-s2.0-0029661776
Ishida K.,Beetle pollination of Magnolia praecocissima var. borealis,1996,Plant Species Biology,11,02-Mar,,199,206,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030434076&partnerID=40&md5=bba6da15fb1fbc4b383db7e5856cd536,"Forest. and Forest Prod. Res. Inst., Hokkaido Research Center, Hitsujigaoka 7, Sapporo 062, Japan","Ishida, K., Forest. and Forest Prod. Res. Inst., Hokkaido Research Center, Hitsujigaoka 7, Sapporo 062, Japan","The floral biology and pollination of Magnolia praecocissima var. borealis, a tall tree blooming before leaf-emergence in early spring, were studied in Hokkaido, northern Japan. The flower is protogynous, and each flower lasts about 9 days without closing its petals. The mean duration of the female-stage and the male-stage flowers is about 4 and 4-5 days, respectively. The flowering period of an individual tree can be divided into three sexual phases: female, bisexual, and male. Manual pollination and bagging experiments showed that the plants were self-compatible and that pollinators were necessary for a flower to produce seeds. It was observed that several species of small pollen-foraging beetles were the most effective pollinators. The male-stage flowers offered pollen as a reward, while the female-stage flowers offered no reward; it is likely that the non-rewarding female-stage flowers mimic the rewarding male-stage flowers. The pollination syndrome of Magnolia praecocissima vat. borealis differs from North American Magnolia species in its long-lasting flowers, is no closure of flowers at night, and in lack of food in the female phase.",automimicry; beetle pollination; female-stage flower; Magnolia praecocissima var. borealis; male-stage flower,Article,,Scopus,2-s2.0-0030434076
"Freitas B.M., Paxton R.J.",The role of wind and insects in cashew (Anacardium occidentale) pollination in NE Brazil,1996,Journal of Agricultural Science,126,3,,319,326,,23,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030461208&partnerID=40&md5=3c6c95f051e5696e8bf5f1cd232f9df9,"Departamento de Zootecnia, Universidade Federal do Ceara, Campus do Pici, CP 12168, CEP 60355-970 Fortaleza-CE, Brazil; Department of Genetics, Uppsala University, Box 7003, S-75007 Uppsala, Sweden","Freitas, B.M., Departamento de Zootecnia, Universidade Federal do Ceara, Campus do Pici, CP 12168, CEP 60355-970 Fortaleza-CE, Brazil; Paxton, R.J., Department of Genetics, Uppsala University, Box 7003, S-75007 Uppsala, Sweden","The pollination requirements of cashew (Anacardium occidentale L.), an andromonoecious tree, were studied in NE Brazil, where cashew is indigenous. It was shown through the use of bagging and caging experiments, controlled hand-pollination and emasculation of flowers, that the wind plays little role in cashew pollination and that cashew is self-fertile, although only pollen from the large stamen, either male or hermaphrodite-derived, can effect pollination. Insects appear to be the major pollinators of cashew, in agreement with the pollination syndrome suggested by the morphology of its flowers. Direct observations of insects visiting flowers and counts of pollen grains adhering to such insects suggest that the honey bee (Apis mellifera L.), although a non-native insect, is the major pollinator of commercially grown cashew in NE Brazil.",,Article,,Scopus,2-s2.0-0030461208
Johnson S.D.,Bird pollination in South African species of Satyrium (Orchidaceae),1996,Plant Systematics and Evolution,203,01-Feb,,91,98,,38,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030450799&partnerID=40&md5=0570577fe3a4fdc933aa39c6a76f16d7,"Department of Botany, University of Cape Town, Rondebosch 7700, South Africa","Johnson, S.D., Department of Botany, University of Cape Town, Rondebosch 7700, South Africa","Field observations showed that three South African orchid species, Satyrium carneum, S. coriifolium and S. princeps, are pollinated by sunbirds. Foraging sunbirds insert their bills into the labellum chamber of the flowers and suck nectar from the labellum spurs with their tongues. The column overarches the entrance to the labellum and pollinaria become affixed to the upper mandible of the bill. Birds often attempt to remove pollinaria by rubbing their bills against a branch, but are mostly unsuccessful due to the large plate-like viscidia which attach the pollinaria very firmly to the bill. Other modifications for bird pollination in these Satyrium species may include the red, carmine or orange colour of the flowers, sturdy inflorescence stems used for perching and large amounts of dilute nectar in the spurs. Each Satyrium species was pollinated by several species of sunbird, and despite some differences in flowering time, occasional hybrids occur at a site where S. carneum and S. coriifolium share the same sunbird pollinators.","Flora of southern Africa; Orchidaceae, Satyrium, Nectarinia; Pollination, ornithophily, nectar",Article,,Scopus,2-s2.0-0030450799
"Roesel C.S., Kress W.J., Bowditch B.M.","Low levels of genetic variation in Phenakospermum guyannense (Strelitziaceae), a widespread bat-pollinated Amazonian herb",1996,Plant Systematics and Evolution,199,01-Feb,,1,15,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030062545&partnerID=40&md5=965a8c1f27cdbabb4346ef5af25c1826,"Department of Botany, MRC-166, Smithsonian Institution, Washington, DC 20560, United States; Laboratory of Molecular Systematics, National Museum of Natural History, Smithsonian Institution, Washington, DC 20560, United States; Trinity College, Department of Biology, 125 Michigan Ave. N.E., Washington, DC 20017, United States","Roesel, C.S., Department of Botany, MRC-166, Smithsonian Institution, Washington, DC 20560, United States; Kress, W.J., Department of Botany, MRC-166, Smithsonian Institution, Washington, DC 20560, United States; Bowditch, B.M., Laboratory of Molecular Systematics, National Museum of Natural History, Smithsonian Institution, Washington, DC 20560, United States, Trinity College, Department of Biology, 125 Michigan Ave. N.E., Washington, DC 20017, United States","Phenakospermum guyannense is a monotypic, arborescent, long-lived monocot that is widespread in Amazonian South America. This outcrossing species is pollinated primarily by phyllostomid bats. Given these life-history characteristics, P. guyannense is expected to exhibit high levels of genetic variation and gene flow. We used isozyme electrophoresis and randomly amplified polymorphic DNA (RAPD) to characterize genetic variation in populations of P. guyannense from French Guiana. Both measures detected a surprisingly low level of genetic variation, with only five out of twenty (25%) allozyme loci polymorphic (P), 1.35 alleles per locus (A), and an expected heterozygosity (He) of 0.090 at the species level. Isozymic genetic variation was even lower within populations (P = 17.5, A = 1.24. He = 0.074), and was corroborated by a RAPD assay that used 26 arbitrary primers (P = 3.61, A = 1.04, He = 0.014). Although overall levels of variation were low, the detectable variation was distributed as would be expected for an outcrossing species with extensive gene flow (mean GST = 0.230). We suspect that P. guyannense is depauperate in genetic variation because of a series of bottlenecks that affected the species over this portion of its range.","Isozyme electrophoresis, RAPD, genetic variation, pollination; Strelitziaceae, Phenakospermum",Article,,Scopus,2-s2.0-0030062545
